index,user_id,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
Unnamed 17548,1368085,0.0,9.0,12.0,3.0,9.0,3.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0
Unnamed 17549,1368107,3.0,3.0,6.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17550,1368168,0.0,0.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
213,1368224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17551,1368242,9.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,3.0
Unnamed 17552,1368271,0.0,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17553,1368360,3.0,12.0,0.0,6.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17554,1368406,12.0,0.0,0.0,6.0,0.0,9.0,0.0,6.0,15.0,3.0,0.0,3.0,3.0,0.0
Unnamed 17555,1368513,9.0,6.0,0.0,3.0,0.0,9.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0
15,1368533,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17556,1368544,3.0,12.0,0.0,6.0,0.0,9.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17557,1368592,15.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17558,1368593,0.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0
Unnamed 17559,1368692,12.0,12.0,0.0,12.0,0.0,12.0,0.0,15.0,9.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17560,1368812,3.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17561,1368973,3.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0
Unnamed 17562,1368999,0.0,3.0,3.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17563,1369147,24.0,12.0,0.0,21.0,0.0,21.0,0.0,21.0,24.0,3.0,15.0,9.0,3.0,6.0
5,1369259,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17564,1369350,12.0,3.0,0.0,6.0,0.0,3.0,0.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17565,1369422,0.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17566,1369739,12.0,0.0,0.0,6.0,0.0,9.0,0.0,6.0,15.0,3.0,0.0,3.0,3.0,0.0
Unnamed 17567,1369842,0.0,0.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Unnamed 17568,1369921,0.0,9.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17569,1369996,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
Unnamed 17570,1370039,9.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,6.0,0.0,3.0,3.0,0.0,0.0
Unnamed 17571,1370067,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,9.0
Unnamed 17572,1370077,9.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17573,1370089,6.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17574,1370102,0.0,9.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17575,1370197,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17576,1370277,3.0,3.0,6.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17577,1370375,3.0,12.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17578,1370404,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17579,1370469,0.0,0.0,9.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
Unnamed 17580,1370570,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17581,1370717,0.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17582,1370738,0.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0
Unnamed 17583,1370789,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17584,1370880,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
Unnamed 17585,1371146,9.0,3.0,3.0,6.0,3.0,0.0,0.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0
Unnamed 17586,1371250,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0
Unnamed 17587,1371307,0.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0
Unnamed 17588,1371316,0.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17589,1371361,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17590,1371392,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1371494,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1371520,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17591,1371612,3.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17592,1371668,15.0,9.0,9.0,12.0,9.0,0.0,0.0,12.0,12.0,3.0,0.0,6.0,0.0,0.0
Unnamed 17593,1371694,6.0,6.0,6.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17594,1371699,6.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17595,1371928,0.0,0.0,12.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17596,1372141,30.0,12.0,3.0,21.0,0.0,24.0,0.0,27.0,21.0,0.0,6.0,12.0,0.0,0.0
Unnamed 17597,1372154,6.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
Unnamed 17598,1372233,3.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17599,1372237,0.0,12.0,3.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17600,1372342,0.0,6.0,6.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0
Unnamed 17601,1372475,3.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17602,1372506,3.0,6.0,0.0,0.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17603,1372580,0.0,9.0,0.0,6.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17604,1372635,12.0,0.0,15.0,3.0,9.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,3.0
Unnamed 17605,1372758,9.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17606,1372856,6.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17607,1372869,0.0,3.0,6.0,0.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,15.0,3.0,0.0
Unnamed 17608,1372961,6.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17609,1373006,9.0,9.0,3.0,12.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17610,1373007,3.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0
Unnamed 17611,1373039,9.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17612,1373094,9.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17613,1373224,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0
Unnamed 17614,1373344,6.0,6.0,3.0,0.0,3.0,6.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17615,1373448,9.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17616,1373484,12.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,0.0
Unnamed 17617,1373513,3.0,9.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17618,1373533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
Unnamed 17619,1373568,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17620,1373574,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17621,1373610,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17622,1373618,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,3.0,0.0,3.0,0.0,3.0
Unnamed 17623,1373659,0.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17624,1373721,6.0,6.0,15.0,0.0,6.0,6.0,0.0,3.0,6.0,0.0,0.0,12.0,3.0,6.0
Unnamed 17625,1373791,3.0,6.0,3.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0
Unnamed 17626,1373834,0.0,6.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17627,1373837,0.0,6.0,0.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17628,1373934,24.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17629,1374020,0.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17630,1374081,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17631,1374108,0.0,0.0,12.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Unnamed 17632,1374119,0.0,12.0,0.0,6.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17633,1374148,3.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17634,1374154,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17635,1374155,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17636,1374175,3.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Unnamed 17637,1374212,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17638,1374275,9.0,3.0,0.0,3.0,0.0,21.0,0.0,6.0,3.0,3.0,9.0,0.0,0.0,3.0
Unnamed 17639,1374485,0.0,9.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0
Unnamed 17640,1374614,12.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,6.0
Unnamed 17641,1374650,6.0,3.0,0.0,6.0,0.0,21.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
Unnamed 17642,1374657,9.0,3.0,3.0,0.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17643,1374731,6.0,3.0,9.0,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,3.0,3.0
Unnamed 17644,1374751,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0
Unnamed 17645,1374759,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0
Unnamed 17646,1374768,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17647,1374820,15.0,6.0,6.0,3.0,3.0,6.0,0.0,6.0,12.0,0.0,0.0,9.0,0.0,9.0
Unnamed 17648,1374837,15.0,0.0,21.0,3.0,12.0,3.0,0.0,6.0,9.0,0.0,0.0,15.0,3.0,0.0
Unnamed 17649,1374993,0.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
Unnamed 17650,1375032,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17651,1375068,6.0,9.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0
Unnamed 17652,1375301,3.0,12.0,3.0,6.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,6.0
Unnamed 17653,1375386,0.0,9.0,3.0,3.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17654,1375410,0.0,6.0,9.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17655,1375412,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Unnamed 17656,1375673,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17657,1375725,3.0,3.0,9.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17658,1375739,0.0,12.0,3.0,9.0,9.0,15.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
Unnamed 17659,1375746,6.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0
Unnamed 17660,1375800,0.0,3.0,3.0,3.0,3.0,9.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0
Unnamed 17661,1375899,3.0,12.0,0.0,6.0,0.0,9.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
Unnamed 17662,1375912,3.0,6.0,0.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17663,1375932,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Unnamed 17664,1375934,3.0,3.0,15.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,9.0,0.0
Unnamed 17665,1375939,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0
Unnamed 17666,1375984,0.0,3.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17667,1376007,15.0,6.0,3.0,6.0,0.0,12.0,0.0,9.0,15.0,0.0,6.0,3.0,0.0,3.0
Unnamed 17668,1376008,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0
Unnamed 17669,1376022,24.0,6.0,6.0,12.0,0.0,15.0,0.0,9.0,24.0,0.0,9.0,6.0,3.0,6.0
Unnamed 17670,1376179,9.0,12.0,0.0,12.0,0.0,15.0,0.0,15.0,9.0,3.0,0.0,3.0,0.0,3.0
Unnamed 17671,1376294,3.0,9.0,0.0,12.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17672,1376306,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,6.0,0.0
Unnamed 17673,1376317,12.0,12.0,3.0,9.0,3.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0
Unnamed 17674,1376333,21.0,12.0,6.0,24.0,6.0,21.0,0.0,18.0,21.0,0.0,6.0,3.0,0.0,3.0
Unnamed 17675,1376433,3.0,3.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0
Unnamed 17676,1376442,3.0,6.0,0.0,0.0,0.0,9.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17677,1376450,9.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17678,1376478,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,9.0,0.0
5,1376482,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17679,1376548,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0
Unnamed 17680,1376553,3.0,9.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17681,1376643,0.0,12.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17682,1376732,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0
Unnamed 17683,1376748,0.0,9.0,3.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17684,1376804,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
Unnamed 17685,1376884,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
Unnamed 17686,1376927,0.0,9.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0
Unnamed 17687,1376998,9.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17688,1377184,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,6.0,0.0
Unnamed 17689,1377219,0.0,12.0,0.0,6.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17690,1377261,12.0,6.0,24.0,6.0,12.0,12.0,0.0,18.0,9.0,0.0,3.0,21.0,0.0,9.0
Unnamed 17691,1377451,3.0,6.0,6.0,0.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0
Unnamed 17692,1377704,0.0,9.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
Unnamed 17693,1377728,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17694,1377729,0.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0
Unnamed 17695,1377891,0.0,9.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17696,1377948,3.0,6.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17697,1377958,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17698,1378023,3.0,0.0,0.0,3.0,0.0,6.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0
Unnamed 17699,1378569,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17700,1378672,0.0,9.0,3.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17701,1378699,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17702,1378725,12.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0
Unnamed 17703,1378744,3.0,6.0,9.0,0.0,9.0,9.0,0.0,9.0,3.0,0.0,3.0,12.0,0.0,3.0
Unnamed 17704,1378940,0.0,12.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17705,1378941,0.0,3.0,9.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
Unnamed 17706,1378985,3.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0
Unnamed 17707,1379012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
Unnamed 17708,1379380,9.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
Unnamed 17709,1379434,0.0,6.0,0.0,3.0,0.0,12.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17710,1379502,12.0,3.0,12.0,0.0,6.0,3.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0
Unnamed 17711,1379619,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17712,1379644,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0
5,1379732,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17713,1379824,15.0,6.0,0.0,12.0,0.0,6.0,0.0,9.0,15.0,0.0,0.0,3.0,0.0,0.0
15,1379861,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17714,1379991,9.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0
Unnamed 17715,1380087,12.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17716,1380182,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17717,1380187,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0
Unnamed 17718,1380198,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0
Unnamed 17719,1380336,18.0,12.0,0.0,9.0,0.0,21.0,0.0,6.0,12.0,0.0,9.0,0.0,0.0,0.0
Unnamed 17720,1380385,3.0,3.0,6.0,3.0,3.0,6.0,0.0,9.0,0.0,0.0,3.0,21.0,9.0,0.0
Unnamed 17721,1380474,6.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
Unnamed 17722,1380538,0.0,6.0,3.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0
5,1380861,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17723,1380958,0.0,0.0,15.0,0.0,9.0,0.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0
Unnamed 17724,1380982,3.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0
Unnamed 17725,1381021,3.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,9.0
Unnamed 17726,1381039,9.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17727,1381049,0.0,9.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0
5,1381075,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17728,1381113,3.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17729,1381116,9.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,0.0,0.0,0.0
Unnamed 17730,1381120,0.0,12.0,0.0,6.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17731,1381151,3.0,12.0,12.0,9.0,6.0,3.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0
Unnamed 17732,1381167,48.0,0.0,24.0,18.0,6.0,18.0,0.0,21.0,42.0,3.0,3.0,36.0,3.0,9.0
Unnamed 17733,1381245,9.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17734,1381260,24.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,6.0,0.0,0.0
Unnamed 17735,1381284,21.0,9.0,0.0,12.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,3.0,0.0,0.0
5,1381340,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed 17736,1381383,6.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0
Unnamed 17737,1381397,12.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,3.0,0.0,3.0
Unnamed 17738,1381601,9.0,9.0,0.0,6.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
